preco;valor_m2;quartos;suites;vagas;espaco;latitude;longitude
640000.0;8101.0;3;2;2;79.0;-15.84067;-48.02206
2700000.0;9854.0;4;4;4;274.0;-15.843415626518;-48.024210171831
770000.0;8369.0;3;2;2;92.0;-15.836768410907;-48.017797942094
449000.0;8163.0;2;1;1;55.0;-15.836765009834;-48.019485002393
800000.0;7142.0;4;2;2;112.0;-15.837135007995;-48.029319992303
310000.0;9117.0;1;1;1;34.0;-15.832450448402;-48.009124755818
260000.0;5777.0;1;0;0;45.0;-15.830976955297;-48.011021404263
879000.0;5850.0;3;2;2;150.0;-15.833969561015;-48.036708072058
780000.0;7800.0;3;2;2;100.0;-15.84067;-48.02206
1765000.0;9644.0;3;3;3;183.0;-15.836765009834;-48.019485002393
836106.0;11298.0;3;2;2;74.0;-15.84067;-48.02206
550000.0;9649.0;2;1;1;57.0;-15.836122270133;-48.040183520072
410000.0;11081.0;1;1;1;37.0;-15.838701645321;-48.036807093913
659000.0;7939.0;3;2;2;83.0;-15.8634;-48.00623
1330000.0;9021.0;4;1;1;147.0;-15.841588540578;-48.034840608837
1280000.0;9142.0;3;2;2;140.0;-15.836534989456;-48.01198500116
479000.0;9580.0;1;0;0;50.0;-15.838685071444;-48.028773031088
1150000.0;7770.0;3;0;0;148.0;-15.833969561015;-48.036708072058
280000.0;10370.0;1;0;0;27.0;-15.835195016505;-48.015859996907
1280000.0;9014.0;4;2;2;142.0;-15.834840000996;-48.01474998147
450000.0;7758.0;2;0;0;58.0;-15.837020008283;-48.016994990416
300000.0;8823.0;1;0;0;34.0;-15.838701645321;-48.036807093913
1250000.0;9259.0;4;2;2;135.0;-15.84067;-48.02206
3100000.0;10954.0;4;4;4;283.0;-15.84067;-48.02206
650000.0;6310.0;2;2;2;103.0;-15.84067;-48.02206
610000.0;7093.0;3;2;2;86.0;-15.836485012358;-48.018820024104
525000.0;7191.0;3;2;2;73.0;-15.839115002118;-48.02592502815
579900.0;9060.0;2;1;1;64.0;-15.84067;-48.02206
1300000.0;9629.0;3;2;2;135.0;-15.836534989456;-48.01198500116
315000.0;5250.0;3;0;0;60.0;-15.854516826001;-48.031983464489
488000.0;14787.0;1;0;0;33.0;-15.829993262634;-48.039328560105
795000.0;5377.0;4;2;2;147.0;-15.841065009982;-48.025935002615
715000.0;7606.0;3;2;2;94.0;-15.837735005579;-48.021715007732
170000.0;3090.0;2;0;0;55.0;-15.873224285554;-48.015402933859
470000.0;9038.0;2;1;1;52.0;-15.838701645321;-48.036807093913
885000.0;10411.0;3;2;2;85.0;-15.834165006333;-48.038544989209
1300000.0;10236.0;3;3;3;127.0;-15.84067;-48.02206
1150000.0;9583.0;3;2;2;120.0;-15.839115002118;-48.02592502815
1330000.0;11271.0;3;3;3;118.0;-15.836918381182;-48.039159954942
1500000.0;8426.0;3;3;3;178.0;-15.84067;-48.02206
820000.0;8913.0;2;2;2;92.0;-15.838701645321;-48.036807093913
745000.0;8869.0;3;2;2;84.0;-15.836495007778;-48.011199994018
320000.0;8648.0;1;0;0;37.0;-15.837135007995;-48.029319992303
1000000.0;10869.0;2;2;2;92.0;-15.84067;-48.02206
518000.0;6936.0;2;1;1;74.0;-15.84067;-48.02206
300000.0;8571.0;1;1;1;35.0;-15.838701645321;-48.036807093913
930000.0;6038.0;4;3;3;154.0;-15.839853435547;-48.018081673041
505000.0;7537.0;2;0;0;67.0;-15.84067;-48.02206
875000.0;9408.0;3;2;2;93.0;-15.841181517634;-48.03821302233
840000.0;6363.0;3;2;2;132.0;-15.834902512606;-48.019895881256
340000.0;10303.0;2;1;1;33.0;-15.836631976279;-48.042906345641
260000.0;7222.0;1;0;0;36.0;-15.839758276622;-48.03437398531
600000.0;6976.0;2;1;1;86.0;-15.83455;-48.03885
950000.0;8482.0;4;2;2;112.0;-15.836200006696;-48.033500005507
290000.0;7304.0;1;1;1;39.0;-15.831075851288;-48.015214627468
979900.0;9513.0;2;1;1;103.0;-15.84067;-48.02206
1400000.0;8333.0;4;1;1;168.0;-15.838229020206;-48.020574407655
479999.0;7741.0;2;1;1;62.0;-15.832470870366;-48.010341468159
300000.0;4109.0;2;1;1;73.0;-15.860044062803;-48.034099006872
890000.0;7606.0;3;2;2;117.0;-15.837135007995;-48.029319992303
1600000.0;9815.0;4;3;3;163.0;-15.832470870366;-48.010341468159
290000.0;7250.0;1;1;1;40.0;-15.83869498495;-48.038969993609
415000.0;7155.0;2;1;1;58.0;-15.856242347312;-48.036267852923
880000.0;8224.0;4;2;2;107.0;-15.841345122238;-48.019032846386
1380000.0;9718.0;4;4;4;142.0;-15.829135005283;-48.030129977516
449900.0;8651.0;2;1;1;52.0;-15.84067;-48.02206
777000.0;8931.0;1;2;2;87.0;-15.837020008283;-48.016994990416
585000.0;7405.0;2;0;0;79.0;-15.84096000569;-48.024699971091
215000.0;8958.0;1;0;0;24.0;-15.84067;-48.02206
1100000.0;7051.0;4;2;2;156.0;-15.837135007995;-48.029319992303
365000.0;10882.0;1;1;1;33.0;-15.84067;-48.02206
635000.0;8037.0;3;2;2;79.0;-15.838701645321;-48.036807093913
730000.0;8111.0;3;2;2;90.0;-15.84067;-48.02206
219000.0;8423.0;1;0;0;26.0;-15.831239551113;-48.017873882211
549000.0;9465.0;2;1;1;58.0;-15.841842667042;-48.021175574139
430000.0;9772.0;1;1;1;44.0;-15.84067;-48.02206
465000.0;11071.0;1;0;0;42.0;-15.844604958131;-48.032664723176
540000.0;8059.0;2;1;1;67.0;-15.84067;-48.02206
599000.0;8681.0;2;1;1;69.0;-15.84067;-48.02206
360000.0;8780.0;1;0;0;41.0;-15.834700002258;-48.013594997122
610000.0;5809.0;1;2;2;105.0;-15.835195016505;-48.015859996907
890000.0;9270.0;2;2;2;96.0;-15.838685071444;-48.028773031088
950000.0;5828.0;3;2;2;163.0;-15.83455;-48.03885
200000.0;4587.0;2;0;0;43.0;-15.85799125881;-48.030039307702
709000.0;8244.0;3;2;2;86.0;-15.84067;-48.02206
260000.0;7878.0;1;1;1;33.0;-15.845095068508;-48.030893091352
1385000.0;9538.0;4;2;2;145.0;-15.84067;-48.02206
360000.0;9473.0;1;0;0;38.0;-15.84067;-48.02206
950000.0;6209.0;4;2;2;153.0;-15.839853435547;-48.018081673041
235000.0;7833.0;1;0;0;30.0;-15.84067;-48.02206
1200000.0;7407.0;4;2;2;162.0;-15.841842667042;-48.021175574139
400000.0;8000.0;1;1;1;50.0;-15.845095068508;-48.030893091352
652338.0;7967.0;2;2;2;81.0;-15.831239551113;-48.017873882211
384000.0;9365.0;1;0;0;41.0;-15.834700002258;-48.013594997122
2390000.0;8851.0;4;4;4;270.0;-15.827749571353;-48.029059288268
750000.0;10000.0;2;0;0;75.0;-15.839140708117;-48.026817125194
668371.0;8173.0;2;2;2;81.0;-15.84067;-48.02206
230000.0;5227.0;2;0;0;44.0;-15.85799125881;-48.030039307702
630000.0;9264.0;2;1;1;68.0;-15.834165006333;-48.038544989209
650000.0;10833.0;2;1;1;60.0;-15.834840000996;-48.01474998147
960000.0;10105.0;2;2;2;95.0;-15.844959835383;-48.027943339188
410000.0;7068.0;2;1;1;58.0;-15.841842667042;-48.021175574139
780000.0;7500.0;2;1;1;104.0;-15.834902512606;-48.019895881256
440000.0;9590.0;1;1;1;45.0;-15.831060379564;-48.012730940109
630000.0;7974.0;3;2;2;79.0;-15.838349985815;-48.023145002324
950000.0;7037.0;3;2;2;135.0;-15.837135007995;-48.029319992303
230000.0;5515.0;1;0;0;41.0;-15.869146300872;-48.027001381243
365000.0;9358.0;1;0;0;39.0;-15.84067;-48.02206
390000.0;8863.0;1;1;1;44.0;-15.836631976279;-48.042906345641
545000.0;9909.0;2;1;1;55.0;-15.836122270133;-48.040183520072
1250000.0;10593.0;3;3;3;118.0;-15.84067;-48.02206
780000.0;10540.0;3;2;2;74.0;-15.84067;-48.02206
850000.0;7727.0;4;2;2;110.0;-15.84067;-48.02206
327000.0;9208.0;1;0;0;35.0;-15.832000002652;-48.036129995266
1090000.0;9237.0;3;2;2;118.0;-15.84060973365;-48.027706587243
225000.0;7258.0;1;1;1;31.0;-15.84067;-48.02206
200000.0;7407.0;1;0;0;27.0;-15.866004238102;-48.03272974753
515000.0;7573.0;3;2;2;68.0;-15.84067;-48.02206
777000.0;8931.0;2;2;2;87.0;-15.837020008283;-48.016994990416
430000.0;11025.0;1;0;0;39.0;-15.845095068508;-48.030893091352
1300000.0;9154.0;3;2;2;142.0;-15.84067;-48.02206
1650000.0;10122.0;4;4;4;163.0;-15.839758276622;-48.03437398531
945000.0;6608.0;4;2;2;143.0;-15.837135007995;-48.029319992303
780000.0;8125.0;2;1;1;96.0;-15.838701645321;-48.036807093913
700000.0;8045.0;3;2;2;87.0;-15.83915;-48.03892
730000.0;9096.0;3;2;2;80.0;-15.835195016505;-48.015859996907
645000.0;9186.0;2;1;1;70.0;-15.84067;-48.02206
512083.0;7421.0;2;1;1;69.0;-15.831075851288;-48.015214627468
1400000.0;9589.0;4;3;3;146.0;-15.84067;-48.02206
420000.0;8101.0;2;1;1;51.0;-15.84067;-48.02206
310000.0;9687.0;1;0;0;32.0;-15.836122270133;-48.040183520072
565000.0;8692.0;3;2;2;65.0;-15.836765009834;-48.019485002393
950000.0;10106.0;3;2;2;94.0;-15.836918381182;-48.039159954942
729000.0;9467.0;3;2;2;77.0;-15.836918381182;-48.039159954942
944300.0;10610.0;3;2;2;89.0;-15.84067;-48.02206
810000.0;6982.0;3;2;2;116.0;-15.84067;-48.02206
680000.0;8095.0;2;1;1;84.0;-15.836665013729;-48.014330006211
735000.0;7906.0;3;0;0;92.0;-15.835195016505;-48.015859996907
570000.0;6551.0;2;1;1;87.0;-15.834715005865;-48.010069987741
320000.0;4571.0;3;2;2;70.0;-15.869146300872;-48.027001381243
650000.0;8783.0;3;2;2;74.0;-15.839115002118;-48.02592502815
265000.0;10600.0;1;1;1;25.0;-15.831239551113;-48.017873882211
1780000.0;8377.0;4;2;2;212.0;-15.84067;-48.02206
920000.0;8679.0;3;2;2;106.0;-15.84067;-48.02206
420000.0;9333.0;1;1;1;45.0;-15.831060379564;-48.012730940109
1100000.0;10000.0;4;3;3;110.0;-15.836200006696;-48.033500005507
310000.0;6458.0;2;0;0;48.0;-15.830976955297;-48.011021404263
600000.0;8000.0;3;3;3;75.0;-15.84067;-48.02206
799000.0;8410.0;2;2;2;95.0;-15.838685071444;-48.028773031088
895000.0;7458.0;3;2;2;120.0;-15.831075851288;-48.015214627468
520000.0;8524.0;2;2;2;61.0;-15.838701645321;-48.036807093913
663000.0;8185.0;2;2;2;81.0;-15.84067;-48.02206
550000.0;9649.0;2;1;1;57.0;-15.84067;-48.02206
1560000.0;9122.0;4;4;4;171.0;-15.84067;-48.02206
375000.0;11180.0;1;0;0;33.0;-15.836631976279;-48.042906345641
540000.0;6923.0;2;1;1;78.0;-15.83263347211;-48.014091547176
360000.0;12000.0;1;0;0;30.0;-15.834165006333;-48.038544989209
1550000.0;11397.0;2;2;2;136.0;-15.836122270133;-48.040183520072
890000.0;8640.0;3;2;2;103.0;-15.844959835383;-48.027943339188
650000.0;9563.0;2;0;0;67.0;-15.838349985815;-48.023145002324
2375373.0;8453.0;2;2;2;281.0;-15.837371178171;-48.038556163428
830000.0;8058.0;3;2;2;103.0;-15.84067;-48.02206
185000.0;5441.0;1;1;1;34.0;-15.871551411401;-48.026338638516
750000.0;9146.0;3;2;2;82.0;-15.84129498845;-48.026815018629
360000.0;9230.0;1;0;0;39.0;-15.832899988551;-48.018114980319
399000.0;7388.0;2;1;1;54.0;-15.833969561015;-48.036708072058
5496580.0;13538.0;4;4;4;406.0;-15.834902512606;-48.019895881256
220000.0;6875.0;1;0;0;32.0;-15.84067;-48.02206
760000.0;9500.0;3;2;2;80.0;-15.839317797727;-48.036046158252
1.0;0.0;3;2;2;69.0;-15.838685071444;-48.028773031088
140000.0;3043.0;2;0;0;46.0;-15.872420012426;-48.015059986159
1320000.0;6416.0;4;2;2;205.0;-15.84067;-48.02206
945000.0;6517.0;4;2;2;145.0;-15.837135007995;-48.029319992303
529000.0;7557.0;3;2;2;70.0;-15.84067;-48.02206
380000.0;9500.0;1;0;0;40.0;-15.84067;-48.02206
699000.0;12482.0;2;2;2;56.0;-15.836631976279;-48.042906345641
310000.0;9687.0;1;0;0;32.0;-15.83869498495;-48.038969993609
340000.0;6181.0;1;0;0;55.0;-15.84067;-48.02206
660000.0;9565.0;2;1;1;69.0;-15.839499726024;-48.040365306995
880000.0;8888.0;3;3;3;99.0;-15.836918381182;-48.039159954942
500000.0;9433.0;2;1;1;53.0;-15.84067;-48.02206
380000.0;9268.0;1;1;1;41.0;-15.84067;-48.02206
480000.0;9056.0;2;1;1;53.0;-15.82879499338;-48.014100006788
398000.0;6633.0;2;1;1;60.0;-15.830234983391;-48.01624497772
400000.0;9523.0;1;1;1;42.0;-15.84067;-48.02206
1660000.0;11066.0;3;3;3;150.0;-15.844432049564;-48.026566190314
1880000.0;8000.0;3;3;3;235.0;-15.836765009834;-48.019485002393
645000.0;7678.0;2;1;1;84.0;-15.834715005865;-48.010069987741
370000.0;10000.0;1;1;1;37.0;-15.837371178171;-48.038556163428
1100000.0;8821.0;4;2;2;124.0;-15.84067;-48.02206
160000.0;2133.0;2;1;1;75.0;-15.877041150707;-48.013339977718
670000.0;7127.0;3;2;2;94.0;-15.835195016505;-48.015859996907
580000.0;10357.0;2;2;2;56.0;-15.84067;-48.02206
530000.0;7910.0;2;0;0;67.0;-15.844432049564;-48.026566190314
570000.0;6551.0;2;1;1;87.0;-15.834715005865;-48.010069987741
850000.0;8762.0;2;2;2;97.0;-15.841842667042;-48.021175574139
777000.0;8931.0;2;2;2;87.0;-15.837020008283;-48.016994990416
580000.0;6823.0;2;1;1;85.0;-15.838380765547;-48.011476184693
683000.0;9898.0;2;1;1;69.0;-15.839140708117;-48.026817125194
285000.0;8382.0;1;1;1;34.0;-15.84067;-48.02206
410000.0;8367.0;2;0;0;49.0;-15.838701645321;-48.036807093913
750000.0;6880.0;1;2;2;109.0;-15.838380765547;-48.011476184693
390000.0;8863.0;1;1;1;44.0;-15.84067;-48.02206
1500000.0;7500.0;4;2;2;200.0;-15.839758276622;-48.03437398531
1475000.0;10460.0;3;2;2;141.0;-15.84067;-48.02206
615000.0;8785.0;3;2;2;70.0;-15.839793783435;-48.035433039244
780000.0;7500.0;3;2;2;104.0;-15.832899988551;-48.018114980319
670000.0;8589.0;3;2;2;78.0;-15.84067;-48.02206
420000.0;9395.0;1;0;0;44.0;-15.838701645321;-48.036807093913
180000.0;3396.0;1;0;0;53.0;-15.874180002545;-48.027109977802
330000.0;7500.0;1;0;0;44.0;-15.844604958131;-48.032664723176
379000.0;9023.0;1;0;0;42.0;-15.84129498845;-48.026815018629
250000.0;8620.0;1;1;1;29.0;-15.837135007995;-48.029319992303
285000.0;8382.0;1;1;1;34.0;-15.836200006696;-48.033500005507
520000.0;7647.0;2;1;1;68.0;-15.84067;-48.02206
605000.0;7756.0;1;2;2;78.0;-15.83693499483;-48.015079976998
2552680.0;6682.0;2;2;2;382.0;-15.837371178171;-48.038556163428
1100000.0;8661.0;3;3;3;127.0;-15.841181517634;-48.03821302233
530000.0;9464.0;2;1;1;56.0;-15.830976955297;-48.011021404263
439990.0;7856.0;2;1;1;56.0;-15.853245158638;-48.037448533886
897000.0;6229.0;3;2;2;144.0;-15.831075851288;-48.015214627468
465000.0;11071.0;1;0;0;42.0;-15.84067;-48.02206
1713852.0;10890.0;4;4;4;157.0;-15.84067;-48.02206
860000.0;8269.0;3;2;2;104.0;-15.841345122238;-48.019032846386
585000.0;7222.0;2;1;1;81.0;-15.834665007812;-48.012055031961
1456000.0;9333.0;4;3;3;156.0;-15.84067;-48.02206
720000.0;6666.0;3;2;2;108.0;-15.836122270133;-48.040183520072
305000.0;8472.0;1;1;1;36.0;-15.845095068508;-48.030893091352
430000.0;8600.0;1;1;1;50.0;-15.83455;-48.03885
730000.0;9864.0;2;1;1;74.0;-15.843075011318;-48.028464996269
1250000.0;7812.0;4;3;3;160.0;-15.834840000996;-48.01474998147
312000.0;9176.0;1;1;1;34.0;-15.84067;-48.02206
305000.0;9242.0;1;0;0;33.0;-15.84067;-48.02206
530000.0;8153.0;1;1;1;65.0;-15.834165006333;-48.038544989209
1150000.0;9452.0;3;2;2;121.0;-15.84067;-48.02206
320000.0;9696.0;1;1;1;33.0;-15.845095068508;-48.030893091352
570000.0;7698.0;3;2;2;74.0;-15.831075851288;-48.015214627468
570000.0;10178.0;2;2;2;56.0;-15.836631976279;-48.042906345641
320000.0;9142.0;1;1;1;35.0;-15.838701645321;-48.036807093913
2449000.0;9241.0;4;4;4;265.0;-15.84067;-48.02206
1730000.0;8439.0;4;4;4;205.0;-15.84060973365;-48.027706587243
370000.0;10000.0;1;1;1;37.0;-15.84067;-48.02206
695000.0;6318.0;3;2;2;110.0;-15.836765009834;-48.019485002393
1260000.0;9545.0;4;3;3;132.0;-15.84060973365;-48.027706587243
1180000.0;10727.0;3;2;2;110.0;-15.84067;-48.02206
899000.0;9175.0;2;1;1;97.0;-15.841842667042;-48.021175574139
485000.0;11022.0;1;0;0;44.0;-15.829993262634;-48.039328560105
560000.0;9655.0;2;2;2;58.0;-15.84067;-48.02206
430000.0;6935.0;2;1;1;62.0;-15.84067;-48.02206
510000.0;5930.0;3;2;2;86.0;-15.832470870366;-48.010341468159
650000.0;8227.0;3;2;2;79.0;-15.839317797727;-48.036046158252
660000.0;9802.0;2;1;1;67.0;-15.834165006333;-48.038544989209
1450000.0;8013.0;4;4;4;180.0;-15.84067;-48.02206
580000.0;7631.0;2;1;1;76.0;-15.84067;-48.02206
599000.0;8094.0;2;1;1;74.0;-15.838380765547;-48.011476184693
280000.0;8750.0;1;1;1;32.0;-15.84067;-48.02206
790000.0;8229.0;3;2;2;96.0;-15.839758276622;-48.03437398531
460000.0;10222.0;1;0;0;45.0;-15.831060379564;-48.012730940109
510000.0;8793.0;1;1;1;58.0;-15.83455;-48.03885
1480000.0;8043.0;4;3;3;184.0;-15.835735462934;-48.02866838915
640000.0;6808.0;3;2;2;94.0;-15.837135007995;-48.029319992303
1100000.0;5962.0;4;3;3;184.0;-15.84067;-48.02206
1350000.0;7714.0;4;2;2;175.0;-15.839758276622;-48.03437398531
900000.0;8181.0;3;2;2;110.0;-15.84067;-48.02206
1800000.0;6428.0;3;3;3;280.0;-15.85549;-48.00653
971794.0;10679.0;3;2;2;91.0;-15.836918381182;-48.039159954942
540000.0;7941.0;3;2;2;68.0;-15.834840000996;-48.01474998147
940000.0;9791.0;3;2;2;96.0;-15.83455;-48.03885
310000.0;9687.0;1;0;0;32.0;-15.841920228821;-48.029991698267
500000.0;9615.0;2;1;1;52.0;-15.836918381182;-48.039159954942
660000.0;7415.0;3;2;2;89.0;-15.835735462934;-48.02866838915
1590000.0;7794.0;4;4;4;204.0;-15.844604958131;-48.032664723176
830000.0;7830.0;3;2;2;106.0;-15.839758276622;-48.03437398531
950000.0;6551.0;4;2;2;145.0;-15.837135007995;-48.029319992303
830000.0;9021.0;3;2;2;92.0;-15.84067;-48.02206
625000.0;8012.0;3;2;2;78.0;-15.841181517634;-48.03821302233
379000.0;8613.0;1;1;1;44.0;-15.836631976279;-48.042906345641
1100000.0;11956.0;3;2;2;92.0;-15.833969561015;-48.036708072058
520000.0;8813.0;2;1;1;59.0;-15.84067;-48.02206
1190000.0;7628.0;4;3;3;156.0;-15.84067;-48.02206
550000.0;7971.0;2;3;3;69.0;-15.84067;-48.02206
4745646.0;11546.0;4;4;4;411.0;-15.834902512606;-48.019895881256
995000.0;7960.0;4;3;3;125.0;-15.84067;-48.02206
650000.0;6989.0;3;2;2;93.0;-15.831075851288;-48.015214627468
289000.0;9031.0;1;0;0;32.0;-15.838685071444;-48.028773031088
395000.0;8977.0;1;0;0;44.0;-15.836631976279;-48.042906345641
159900.0;4845.0;1;0;0;33.0;-15.874180002545;-48.027109977802
690000.0;8313.0;3;2;2;83.0;-15.84067;-48.02206
235000.0;6714.0;1;0;0;35.0;-15.835741108224;-48.036168576359
430000.0;7413.0;2;0;0;58.0;-15.828529999512;-48.012204984209
320000.0;9696.0;1;1;1;33.0;-15.83952;-48.02993
699000.0;9985.0;2;1;1;70.0;-15.84067;-48.02206
590000.0;9833.0;2;1;1;60.0;-15.838701645321;-48.036807093913
645000.0;7865.0;3;2;2;82.0;-15.83263347211;-48.014091547176
875000.0;9408.0;3;2;2;93.0;-15.841181517634;-48.03821302233
549000.0;3347.0;3;2;2;164.0;-15.834902512606;-48.019895881256
295000.0;8939.0;1;1;1;33.0;-15.845095068508;-48.030893091352
340000.0;10513.0;1;1;1;32.0;-15.84067;-48.02206
480000.0;8727.0;2;1;1;55.0;-15.84067;-48.02206
1400000.0;8333.0;4;3;3;168.0;-15.84067;-48.02206
629000.0;6912.0;3;2;2;91.0;-15.83915;-48.03892
530000.0;7571.0;3;2;2;70.0;-15.839793783435;-48.035433039244
1350000.0;7758.0;4;4;4;174.0;-15.84067;-48.02206
430000.0;7543.0;2;1;1;57.0;-15.854895694028;-48.037294222577
295000.0;8939.0;1;0;0;33.0;-15.84067;-48.02206
1299000.0;8602.0;4;4;4;151.0;-15.84067;-48.02206
295000.0;3782.0;2;1;1;78.0;-15.85799125881;-48.030039307702
650000.0;9585.0;2;1;1;67.0;-15.84067;-48.02206
650000.0;7865.0;2;1;1;82.0;-15.834902512606;-48.019895881256
450000.0;6164.0;2;1;1;73.0;-15.834665007812;-48.012055031961
399000.0;6234.0;2;1;1;64.0;-15.854516826001;-48.031983464489
1340000.0;7444.0;4;2;2;180.0;-15.84067;-48.02206
1280000.0;10000.0;4;2;2;128.0;-15.84067;-48.02206
380000.0;9047.0;1;0;0;42.0;-15.84067;-48.02206
1650000.0;8870.0;4;2;2;186.0;-15.84067;-48.02206
820000.0;7387.0;4;2;2;111.0;-15.835195016505;-48.015859996907
660000.0;8354.0;3;0;0;79.0;-15.838229020206;-48.020574407655
530000.0;11041.0;2;1;1;48.0;-15.836768410907;-48.017797942094
1090000.0;8257.0;2;2;2;132.0;-15.84067;-48.02206
2300.0;7.0;4;4;4;292.0;-15.84067;-48.02206
625000.0;7812.0;3;2;2;80.0;-15.836765009834;-48.019485002393
990000.0;10760.0;2;2;2;92.0;-15.830976955297;-48.011021404263
950000.0;6168.0;5;3;3;154.0;-15.839853435547;-48.018081673041
530000.0;11041.0;2;1;1;48.0;-15.836768410907;-48.017797942094
920000.0;8440.0;3;2;2;109.0;-15.829135005283;-48.030129977516
699000.0;8421.0;3;2;2;83.0;-15.836122270133;-48.040183520072
775000.0;8072.0;3;2;2;96.0;-15.837664995733;-48.031239992953
725000.0;8055.0;3;2;2;90.0;-15.84067;-48.02206
525000.0;10937.0;2;1;1;48.0;-15.836768410907;-48.017797942094
1290000.0;10157.0;4;3;3;127.0;-15.84060973365;-48.027706587243
440000.0;7857.0;2;1;1;56.0;-15.854895694028;-48.037294222577
578000.0;9633.0;2;1;1;60.0;-15.84067;-48.02206
578000.0;7225.0;2;1;1;80.0;-15.832899988551;-48.018114980319
1200000.0;9677.0;2;3;3;124.0;-15.839499726024;-48.040365306995
390000.0;8863.0;1;1;1;44.0;-15.836631976279;-48.042906345641
635000.0;7937.0;1;1;1;80.0;-15.838349985815;-48.023145002324
580000.0;7631.0;3;2;2;76.0;-15.844432049564;-48.026566190314
840000.0;9130.0;3;3;3;92.0;-15.84067;-48.02206
1430000.0;8461.0;4;3;3;169.0;-15.837664995733;-48.031239992953
1120000.0;10181.0;3;2;2;110.0;-15.84067;-48.02206
529000.0;8265.0;2;1;1;64.0;-15.84067;-48.02206
1450000.0;11240.0;4;2;2;129.0;-15.84067;-48.02206
710000.0;8554.0;3;2;2;83.0;-15.84067;-48.02206
870000.0;9062.0;3;2;2;96.0;-15.837020008283;-48.016994990416
930000.0;6078.0;4;3;3;153.0;-15.84067;-48.02206
440000.0;8800.0;1;0;0;50.0;-15.839499726024;-48.040365306995
878000.0;11256.0;3;2;2;78.0;-15.84067;-48.02206
976777.0;10733.0;3;2;2;91.0;-15.836918381182;-48.039159954942
900000.0;8181.0;3;2;2;110.0;-15.84067;-48.02206
300000.0;8823.0;1;1;1;34.0;-15.84067;-48.02206
840000.0;6363.0;4;2;2;132.0;-15.834902512606;-48.019895881256
310000.0;6888.0;2;0;0;45.0;-15.84067;-48.02206
790000.0;8128.0;3;2;2;97.0;-15.84067;-48.02206
310000.0;6888.0;2;0;0;45.0;-15.84067;-48.02206
800000.0;7272.0;2;0;0;110.0;-15.835195016505;-48.015859996907
880000.0;8224.0;4;2;2;107.0;-15.836631976279;-48.042906345641
759000.0;7824.0;2;1;1;97.0;-15.836665013729;-48.014330006211
1700000.0;10967.0;4;3;3;155.0;-15.841345122238;-48.019032846386
1760000.0;11733.0;3;3;3;150.0;-15.844432049564;-48.026566190314
480000.0;8421.0;2;1;1;57.0;-15.832854587364;-48.016059124564
1590000.0;9464.0;4;3;3;168.0;-15.84067;-48.02206
650000.0;6842.0;3;2;2;95.0;-15.839115002118;-48.02592502815
1028601.0;9986.0;4;2;2;103.0;-15.838701645321;-48.036807093913
330000.0;10000.0;1;1;1;33.0;-15.836122270133;-48.040183520072
600000.0;8108.0;2;1;1;74.0;-15.84067;-48.02206
370000.0;9024.0;1;0;0;41.0;-15.84067;-48.02206
510000.0;9107.0;2;1;1;56.0;-15.836122270133;-48.040183520072
530000.0;8983.0;2;1;1;59.0;-15.838685071444;-48.028773031088
459000.0;8660.0;2;1;1;53.0;-15.832899988551;-48.018114980319
590000.0;8805.0;2;1;1;67.0;-15.83952;-48.02993
259990.0;7646.0;1;1;1;34.0;-15.84067;-48.02206
210000.0;4565.0;2;0;0;46.0;-15.851060010423;-48.03281499447
750000.0;5859.0;2;1;1;128.0;-15.833969561015;-48.036708072058
745000.0;8869.0;3;2;2;84.0;-15.84067;-48.02206
430000.0;8600.0;1;0;0;50.0;-15.83263347211;-48.014091547176
840000.0;6363.0;4;2;2;132.0;-15.84067;-48.02206
1475000.0;10243.0;2;2;2;144.0;-15.839758276622;-48.03437398531
380000.0;9500.0;1;1;1;40.0;-15.841920228821;-48.029991698267
730000.0;9733.0;2;1;1;75.0;-15.839140708117;-48.026817125194
350000.0;8919.0;1;0;0;39.0;-15.84067;-48.02206
893278.0;9502.0;3;2;2;94.0;-15.83673500262;-48.032885025271
299000.0;9060.0;1;1;1;33.0;-15.845095068508;-48.030893091352
840000.0;7179.0;2;1;1;117.0;-15.83673500262;-48.032885025271
189000.0;5906.0;1;0;0;32.0;-15.871551411401;-48.026338638516
720000.0;8780.0;3;1;1;82.0;-15.836495007778;-48.011199994018
1400000.0;10000.0;4;3;3;140.0;-15.84067;-48.02206
390000.0;10000.0;1;0;0;39.0;-15.83952;-48.02993
665000.0;8636.0;3;2;2;77.0;-15.84067;-48.02206
295000.0;9833.0;1;0;0;30.0;-15.838701645321;-48.036807093913
1299000.0;7641.0;4;3;3;170.0;-15.84067;-48.02206
869000.0;8436.0;3;2;2;103.0;-15.84067;-48.02206
349900.0;7289.0;2;0;0;48.0;-15.84067;-48.02206
1480000.0;9367.0;4;3;3;158.0;-15.84067;-48.02206
870000.0;8207.0;4;2;2;106.0;-15.833969561015;-48.036708072058
285000.0;8636.0;1;1;1;33.0;-15.84067;-48.02206
1100000.0;7586.0;4;3;3;145.0;-15.84067;-48.02206
665000.0;7228.0;3;1;1;92.0;-15.838701645321;-48.036807093913
820000.0;9879.0;2;1;1;83.0;-15.844432049564;-48.026566190314
530000.0;8281.0;1;1;1;64.0;-15.834165006333;-48.038544989209
335000.0;6090.0;2;0;0;55.0;-15.856242347312;-48.036267852923
600000.0;9375.0;3;2;2;64.0;-15.833969561015;-48.036708072058
